1359 1 5 1981 1 15 13 -4 13 1 6 64500 2 1 6 95500 2 1 6 109000 1 2 6 -3 1 1 4 329 -4 -4 -4 20 -34500 -26650 36500
1360 1 7 1981 1 16 12 16 12 2 6 56425 3 1 6 83300 3 1 6 60000 3 1 6 132000 3 1 4 281 -4 -4 -4 20 127500 29500 30500
1361 1 11 1982 1 16 12 16 12 4 6 329331 3 1 6 117500 3 1 6 156000 3 1 6 160000 3 1 4 312 -4 -4 -4 20 341500 600000 -4
1362 2 7 1980 1 18 20 15 20 4 4 142250 8 1 4 33000 8 1 4 37073 8 1 10 39000 8 1 2 -4 -4 -4 -4 20 -3 87213 -700
1363 1 3 1981 1 -3 15 -4 15 2 6 192900 3 1 6 215400 3 1 6 -3 3 1 6 227004 3 1 4 365 -4 -4 -4 20 -30780 -26300 393999
1364 1 12 1980 1 10 12 -4 -4 4 4 105000 1 1 4 120000 1 1 4 150000 1 1 4 185000 1 1 2 -4 -4 -4 -4 20 -6500 56500 596000
1365 1 7 1982 1 -3 3 -4 3 2 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 0 -4 -4 -4 -4 13 -4 -4 -4
1366 1 3 1980 1 12 12 12 12 2 4 77500 5 1 4 120000 7 1 4 156000 8 1 4 100000 8 1 2 -4 -4 -4 -4 20 147000 30300 32500
1367 1 2 1984 1 12 14 12 14 4 6 71000 3 1 6 88000 3 1 6 108000 3 1 6 120000 3 1 4 317 -4 -4 -4 20 60300 222000 -4
1368 2 12 1982 1 9 12 9 12 2 3 250000 1 1 -5 -5 -5 -5 3 155000 3 1 -5 -5 -5 -5 2 -4 -4 -4 -4 19 416500 514500 -4
1369 2 9 1981 1 12 13 -4 13 4 6 17500 8 0 11 -3 8 0 7 0 8 0 7 68000 8 0 7 432 472 -4 -4 20 -5306 -189300 -177000
1370 2 3 1984 1 16 16 16 16 4 6 329331 1 1 6 -3 1 1 6 -3 3 0 -5 -5 -5 -5 4 320 -4 -4 -4 19 14500 -3 -4
1371 1 10 1981 1 16 16 16 16 4 6 111990 3 1 6 160000 3 1 6 121169 3 1 6 155158 3 1 4 305 -4 -4 -4 20 -3 272500 600000
1372 2 8 1983 1 16 16 16 16 4 -5 -5 -5 -5 -5 -5 -5 -5 6 -3 3 1 6 80000 3 1 4 317 -4 -4 -4 20 -4 96500 -4
1373 1 8 1983 1 16 12 16 12 4 7 80000 3 1 7 201000 3 1 7 -3 3 1 -5 -5 -5 -5 5 308 -4 -4 332 19 162000 600000 -4
1374 1 5 1982 1 9 12 9 8 4 2 72000 1 1 2 50000 1 1 2 50000 1 1 2 -3 2 0 1 -4 -4 -4 -4 20 10700 -29000 -4
1375 2 12 1984 1 -3 8 9 8 4 3 -3 2 1 3 40000 2 1 -5 -5 -5 -5 9 55000 2 1 2 -4 -4 -4 -4 20 7500 -142645 -4
1376 1 4 1980 1 -4 16 16 16 4 5 20000 2 1 5 20000 2 1 5 40000 2 1 5 45731 2 1 3 -4 -4 -4 -4 20 22200 173600 19500
1377 1 3 1984 1 12 12 12 12 4 3 255000 2 1 3 469576 2 1 3 93786 1 1 3 -3 2 1 2 -4 -4 -4 -4 20 56000 20000 -4
1378 1 6 1983 1 -3 12 -4 12 4 3 93844 3 1 3 110600 3 1 3 -3 8 1 3 48000 8 1 2 -4 -4 -4 -4 20 158500 225000 -4
1379 2 8 1984 1 -3 12 -4 12 4 4 57000 3 1 4 40000 3 1 4 85000 3 1 4 90000 3 1 2 -4 -4 -4 -4 20 137500 206250 -4
1380 2 2 1980 1 12 12 12 12 4 4 94000 3 1 4 120020 3 1 4 127650 3 1 4 135000 3 1 2 -4 -4 -4 -4 20 108500 107500 242100
1381 1 9 1983 1 12 12 -4 12 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 0 -4 -4 -4 -4 3 -4 -4 -4
1382 1 4 1984 1 12 18 12 18 4 4 80000 2 1 4 11800 2 1 4 -3 2 1 4 124679 2 1 1 -4 -4 -4 -4 20 -15000 2500 -4
1383 1 12 1982 1 11 14 -4 14 4 2 37500 2 1 2 37000 2 1 -5 -5 -5 -5 -5 -5 -5 -5 1 -4 -4 -4 -4 18 -3 31800 -4
1384 2 10 1983 1 -3 12 -4 12 4 3 47000 1 1 10 22400 1 0 10 46000 2 1 4 40000 2 1 2 -4 -4 -4 -4 20 -6480 -17500 -4
1385 2 9 1982 1 -3 12 -4 12 4 1 17500 8 1 1 1300 8 1 1 5800 8 1 1 0 7 1 0 -4 -4 -4 -4 20 -2999 -3 -4
1386 2 9 1981 1 -3 12 -4 12 2 4 45000 3 1 9 37000 3 1 9 59200 3 1 5 84186 3 1 3 -4 -4 -4 -4 20 6300 12700 3500
1387 2 9 1982 1 -3 12 -4 12 2 1 54000 1 1 1 0 1 1 1 20000 1 1 1 44000 1 1 0 -4 -4 -4 -4 20 77500 10800 -4
1388 2 8 1984 1 -3 12 -4 12 2 1 5000 3 1 1 0 -3 1 1 6100 -3 1 1 26000 -3 1 0 -4 -4 -4 -4 20 2500 7500 -4
1389 2 2 1980 1 -3 9 -4 9 4 -5 -5 -5 -5 2 30000 3 1 -5 -5 -5 -5 -5 -5 -5 -5 1 -4 -4 -4 -4 18 -4 0 -4
1390 1 3 1982 1 11 11 -4 -4 4 5 42714 2 1 5 35000 3 1 5 104000 3 1 5 186000 3 1 3 -4 -4 -4 -4 20 55500 13000 -4
1391 2 7 1980 1 4 5 -4 -4 2 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 11 2000 2 -4 2 -4 -4 -4 -4 20 8500 -4 2550
1392 2 7 1980 1 5 4 5 4 2 4 22000 8 1 4 26000 8 1 4 18000 8 1 4 -3 4 1 2 -4 -4 -4 -4 20 17100 35900 147500
1393 2 7 1984 1 5 4 5 4 2 9 21000 2 1 4 15000 2 1 4 37000 2 1 4 89000 3 1 2 -4 -4 -4 -4 20 10800 47500 -4
1394 1 2 1984 1 12 12 -4 12 1 1 0 2 1 1 0 2 1 1 0 2 1 1 32500 2 1 0 -4 -4 -4 -4 20 2500 3300 -4
1395 1 8 1983 1 -3 12 -3 12 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 2 -4 -4 -4 -4 13 -4 -4 -4
1396 1 11 1984 1 -3 12 -3 12 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 0 -4 -4 -4 -4 16 -4 -4 -4
1397 1 4 1982 1 -3 -3 -4 -4 1 2 56250 4 1 2 87500 8 1 2 67000 6 1 -5 -5 -5 -5 1 -4 -4 -4 -4 19 25728 40038 -4
1398 2 7 1980 1 12 12 12 12 1 1 0 2 1 1 0 2 1 1 -3 2 1 1 0 2 1 0 -4 -4 -4 -4 20 52000 10500 2500
1399 2 10 1984 1 11 13 -4 13 1 3 -3 5 1 3 32000 3 1 9 -3 8 1 4 21217 8 1 2 -4 -4 -4 -4 20 12500 -6000 -4
1400 1 7 1980 1 -4 12 7 12 1 4 16000 2 1 4 25600 2 1 4 20000 2 1 4 13829 2 1 2 -4 -4 -4 -4 20 28500 2500 7500
1401 1 7 1983 1 -4 12 7 12 1 3 44043 3 1 3 -3 3 1 3 -3 3 1 3 -3 8 1 2 -4 -4 -4 -4 20 6520 102100 -4
1402 1 9 1983 1 14 12 -4 12 4 6 95000 3 1 6 130000 3 1 6 -3 3 1 -5 -5 -5 -5 4 305 -4 -4 -4 19 66500 422500 -4
1403 2 6 1981 1 15 12 -4 12 4 3 104000 3 1 3 95000 8 1 3 2000 8 1 3 96000 8 1 2 -4 -4 -4 -4 20 64500 34500 3350
1404 1 6 1983 1 15 12 -4 12 4 -5 -5 -5 -5 -5 -5 -5 -5 5 150000 1 2 -5 -5 -5 -5 3 -4 -4 -4 -4 19 -4 19500 -4
1405 1 3 1982 1 12 12 -4 12 4 3 214641 1 0 -5 -5 -5 -5 3 164000 3 0 3 150000 3 0 2 -4 -4 -4 -4 20 346500 592100 -4
1406 1 11 1983 1 12 12 12 12 4 4 35000 2 1 4 50000 2 1 4 70005 2 1 4 90000 2 1 2 -4 -4 -4 -4 20 -3 -3 -4
1407 1 11 1983 1 18 14 18 14 4 5 0 2 1 5 175000 2 1 5 -3 2 1 5 0 2 1 3 -4 -4 -4 -4 20 4500 4500 -4
1408 1 3 1980 1 16 12 16 12 4 -5 -5 -5 -5 -5 -5 -5 -5 7 -3 4 1 7 225999 4 1 5 283 -4 -4 306 20 -4 -3 -3
1409 1 2 1982 1 -3 -3 12 18 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 1 -4 -4 -4 -4 15 -4 -4 -4
1410 2 5 1980 1 18 16 -4 16 4 5 329331 3 1 5 212500 3 1 5 467966 3 1 5 599728 3 1 3 -4 -4 -4 -4 20 24450 114348 393500
1411 2 5 1980 1 17 20 17 20 4 6 137700 3 0 6 150000 3 0 6 145000 3 0 6 240000 3 1 4 269 -4 -4 -4 20 123500 318000 -3
1412 2 6 1982 1 17 20 17 20 4 6 118000 3 0 6 185000 3 0 6 170000 3 0 6 190000 3 2 4 305 -4 -4 -4 20 -3 329500 -4
1413 2 8 1984 1 12 13 13 13 2 10 67500 3 1 10 84000 3 1 6 136000 3 1 6 190500 3 1 4 461 -4 -4 -4 20 -39500 14000 -4
1414 2 7 1982 1 14 12 14 -4 4 11 90000 1 1 11 131000 3 1 7 137000 3 1 7 176000 3 1 5 294 -4 -4 461 20 -3 412500 -4
1415 2 10 1982 1 10 12 -4 12 4 3 75000 3 0 3 130000 3 0 3 135000 3 0 3 125000 3 0 2 -4 -4 -4 -4 20 -3 600000 -4
1416 2 8 1982 1 12 12 -4 -4 4 4 101500 3 1 4 18000 3 1 4 25300 4 1 4 34301 8 1 2 -4 -4 -4 -4 20 10200 -6200 -4
1417 1 2 1983 1 11 11 11 11 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 1 -4 -4 -4 -4 13 -4 -4 -4
1418 1 11 1983 1 12 12 -4 12 4 4 161250 3 0 4 56000 3 0 4 467966 3 0 4 257200 3 0 1 -4 -4 -4 -4 20 -3 585000 -4
1419 2 8 1982 1 9 12 -4 12 4 3 1700 7 0 3 26260 7 0 3 -3 7 0 3 12000 7 0 2 -4 -4 -4 -4 20 -1996 -3 -4
1420 2 8 1982 1 9 12 -4 12 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 2 -4 -4 -4 -4 14 -4 -4 -4
1421 1 6 1983 1 20 18 20 18 4 11 38000 2 1 7 48050 2 1 7 65000 3 1 7 112000 3 1 5 305 -4 -4 341 20 47500 222500 -4
1422 2 7 1982 1 12 16 -4 16 1 6 129000 2 1 6 60001 2 1 6 75030 2 1 6 109100 2 1 4 305 -4 -4 -4 20 7600 -3 -4
1423 2 1 1983 1 15 12 15 12 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 2 -4 -4 -4 -4 8 -4 -4 -4
1424 2 7 1983 1 -4 12 -4 12 1 1 0 8 1 1 0 8 1 1 0 8 1 1 0 8 1 0 -4 -4 -4 -4 20 0 0 -4
1425 1 3 1981 1 12 -4 12 -4 1 3 -3 6 1 3 25000 6 1 3 50000 8 1 3 20000 8 1 2 -4 -4 -4 -4 20 112500 512300 270500
1426 1 10 1982 1 -4 -4 -4 -4 1 3 44000 2 1 3 0 2 1 3 41000 2 1 3 0 2 1 2 -4 -4 -4 -4 20 -3 14000 -4
1427 2 6 1984 1 12 -4 12 -4 1 1 10000 1 1 1 13856 1 1 2 60000 1 2 2 0 1 1 1 -4 -4 -4 -4 20 2500 5000 -4
1428 2 3 1980 1 -4 12 -4 12 1 1 15000 1 1 1 10000 2 1 1 -3 2 1 1 62534 2 1 0 -4 -4 -4 -4 20 3500 7500 2100
1429 2 3 1981 1 16 14 16 14 4 4 102000 3 1 4 -3 3 1 4 130000 3 1 4 130000 3 1 2 -4 -4 -4 -4 20 -31000 168500 371500
1430 2 12 1982 1 16 14 16 14 4 11 162000 3 1 7 180000 3 0 7 202000 3 1 7 225000 3 1 6 312 -4 437 372 20 197500 343000 -4
1431 1 6 1980 1 18 18 18 18 4 6 150000 3 1 6 176750 3 1 6 195000 3 1 6 225000 3 1 4 332 -4 -4 -4 20 190000 350000 600000
1432 2 7 1982 1 18 18 18 18 4 -5 -5 -5 -5 -5 -5 -5 -5 6 -3 1 1 -5 -5 -5 -5 4 293 -4 -4 -4 19 -3 600000 -4
1433 2 9 1984 1 18 18 18 18 4 -5 -5 -5 -5 -5 -5 -5 -5 4 237500 1 0 4 110000 4 1 2 -4 -4 -4 -4 20 -4 25000 -4
1434 1 6 1980 1 20 12 20 12 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 7 269 317 -4 -4 15 -3 -4 -4
1435 1 10 1982 1 12 13 14 13 4 3 112500 7 0 3 -3 8 0 3 140000 8 0 3 -3 8 0 2 -4 -4 -4 -4 20 475900 -3 -4
1436 2 2 1984 1 12 13 14 13 4 4 37880 8 1 4 84000 3 1 4 95600 8 1 4 161300 7 0 1 -4 -4 -4 -4 20 30500 16500 -4
1437 2 4 1980 1 14 12 14 12 4 3 100000 3 1 3 125000 3 1 3 206000 8 1 3 80800 8 1 2 -4 -4 -4 -4 20 143000 -3 253100
1438 2 5 1982 1 18 20 18 20 4 7 83050 2 1 7 100000 2 1 7 110100 2 1 7 117100 2 1 7 293 329 -4 -4 20 118000 243500 -4
1439 1 4 1983 1 12 14 -4 14 4 1 -3 8 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 0 -4 -4 -4 -4 17 2500 -4 -4
1440 2 4 1981 1 20 10 20 10 4 6 145000 3 1 6 105000 3 1 6 100000 3 1 6 103000 3 1 4 293 -4 -4 -4 20 36500 220500 600000
1441 1 5 1980 1 12 6 12 6 4 6 156000 3 1 6 180000 3 1 6 -3 3 1 6 226005 3 0 4 372 -4 -4 -4 20 -3 -300000 345000
1442 2 7 1981 1 12 6 12 6 4 6 52000 1 1 6 68000 1 1 6 61000 1 1 6 219600 1 1 4 293 -4 -4 -4 20 -3 -31000 22550
1443 1 1 1983 1 12 6 12 6 4 4 38250 2 1 4 30000 2 1 4 35000 2 1 4 -3 2 1 2 -4 -4 -4 -4 20 78500 -3 -4
1444 2 2 1981 1 16 14 16 14 4 11 109000 1 1 7 126000 3 1 -5 -5 -5 -5 7 162000 3 1 5 377 -4 -4 448 20 -4000 129900 84000
1445 2 1 1982 1 16 16 16 16 4 5 52020 3 1 5 53500 3 1 5 68025 3 1 5 87453 3 1 3 -4 -4 -4 -4 20 128500 169000 -4
1446 1 10 1984 1 16 16 16 16 4 7 156000 3 1 7 183080 3 1 7 205100 3 1 7 228573 3 1 5 317 -4 -4 365 20 392500 590500 -4
1447 1 10 1983 1 16 14 16 14 4 4 53000 1 1 4 60000 1 1 4 71000 1 0 4 65000 1 0 2 -4 -4 -4 -4 20 31500 7500 -4
1448 2 12 1982 1 -4 -4 16 14 4 -5 -5 -5 -5 4 160000 3 1 -5 -5 -5 -5 4 270000 3 1 2 -4 -4 -4 -4 20 -4 -3 -4
1449 1 8 1980 1 16 17 16 17 4 4 92000 3 0 4 98000 3 0 4 104000 3 0 4 150000 3 0 2 -4 -4 -4 -4 20 14000 194500 296000
1450 2 9 1981 1 19 17 19 17 4 11 120300 3 1 11 132000 3 1 11 -3 3 1 11 140000 3 1 5 281 -4 -4 305 20 179500 600000 600000
1451 2 9 1981 1 18 14 18 14 4 7 329331 2 1 11 469576 2 1 7 467966 2 1 -5 -5 -5 -5 5 308 -4 -4 344 19 -110000 -107500 -4
1452 1 3 1983 1 16 16 16 16 2 11 62000 3 1 7 65000 3 0 7 62000 3 0 11 75000 3 1 5 389 -4 -4 438 20 105000 73500 -4
1453 2 11 1981 1 18 16 18 16 4 7 201200 3 1 7 213050 6 1 7 -3 8 1 7 110180 7 1 5 281 -4 -4 389 20 81000 98200 177500
1454 2 4 1981 1 20 17 20 17 4 9 -3 1 0 7 45200 2 0 7 -3 2 0 7 43300 3 0 5 293 -4 -4 332 20 132100 172600 227500
1455 1 10 1983 1 20 17 20 17 4 7 200600 3 1 7 155000 3 1 7 -3 3 1 7 253793 3 1 5 317 -4 -4 389 20 545800 600000 -4
1456 1 4 1980 1 10 16 10 16 4 6 80000 3 0 6 89000 3 0 6 -3 3 0 6 108000 3 0 4 317 -4 -4 -4 20 74500 242300 600000
1457 1 3 1983 1 20 16 20 16 4 6 83030 2 1 6 99000 2 1 6 115536 2 1 6 120100 2 1 4 304 -4 -4 -4 20 285500 420500 -4
1458 1 4 1981 1 16 16 16 16 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 4 293 -4 -4 -4 15 -3 -4 -4
1459 2 11 1984 1 16 16 16 16 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 4 329 -4 -4 -4 15 -4 -4 -4
1460 1 4 1984 1 16 16 16 16 4 6 329331 2 1 6 469576 3 1 6 282000 3 1 6 343000 3 0 4 317 -4 -4 -4 20 600000 600000 -4
1461 1 10 1981 1 16 16 16 16 4 4 118000 2 1 4 125000 2 1 4 25000 2 1 4 93000 2 1 2 -4 -4 -4 -4 20 27000 6000 9300
1462 2 10 1984 1 16 16 16 16 4 11 135750 3 1 7 -3 3 1 7 -3 3 1 7 183001 3 1 5 336 -4 -4 444 20 -3 520500 -4
1463 1 5 1980 1 18 14 -4 14 4 6 206750 2 1 6 192650 2 1 6 52500 2 1 6 599728 1 1 4 353 -4 -4 -4 20 -4200 10500 -3
1464 2 3 1984 1 17 16 17 16 4 -5 -5 -5 -5 6 132000 3 1 6 155000 3 1 6 165000 3 1 4 317 -4 -4 -4 20 140500 70000 -4
1465 1 7 1984 1 12 12 12 16 1 4 49000 2 0 4 15000 2 0 4 77500 1 0 4 68143 1 0 1 -4 -4 -4 -4 20 2500 -42300 -4
1466 2 1 1982 1 16 16 16 16 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 4 312 -4 -4 -4 16 -35500 -4 -4
1467 2 11 1980 1 12 12 -4 12 1 4 -3 3 1 -5 -5 -5 -5 4 45000 3 1 4 80000 3 1 2 -4 -4 -4 -4 20 300 -400 11500
1468 1 12 1981 1 12 12 -4 12 1 4 85000 2 1 4 105500 2 1 4 105600 2 1 4 110000 2 1 2 -4 -4 -4 -4 20 -3 -3 414500
1469 1 5 1984 1 12 12 -4 12 1 3 329331 2 1 3 165000 2 1 3 -3 2 1 3 190000 2 1 2 -4 -4 -4 -4 20 -3 -3 -4
1470 2 10 1982 1 14 15 14 15 1 3 10000 2 1 3 4000 2 2 3 8332 2 1 3 1200 2 1 2 -4 -4 -4 -4 20 250 2436 -4
1471 1 6 1984 1 14 15 14 15 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 0 -4 -4 -4 -4 16 -4 -4 -4
1472 2 4 1983 1 -4 14 -4 14 1 2 -3 2 1 2 5200 2 1 2 -3 2 1 2 5000 2 1 1 -4 -4 -4 -4 20 2500 2500 -4
1473 1 12 1983 1 16 18 -4 18 1 6 70250 2 1 6 100000 2 1 11 58485 2 1 11 51000 2 1 4 336 -4 -4 -4 20 -3 220000 -4
1474 1 8 1980 1 13 14 13 14 2 4 -3 7 1 4 122400 7 1 -5 -5 -5 -5 4 599728 3 1 2 -4 -4 -4 -4 20 2500 100 30500
1475 2 6 1983 1 13 14 13 14 2 6 96800 8 1 6 61750 8 1 6 113000 3 1 11 116000 3 1 4 413 -4 -4 -4 20 600000 103500 -4
1476 2 4 1981 1 14 12 14 12 1 3 -3 8 1 3 49000 8 1 3 50000 8 1 3 62571 8 1 2 -4 -4 -4 -4 20 44000 9300 16500
1477 2 12 1983 1 14 12 14 12 1 3 -3 6 1 3 85000 8 1 3 52000 8 1 3 60000 8 1 2 -4 -4 -4 -4 20 -17200 19812 -4
1478 1 9 1983 1 12 12 -4 -4 1 4 82016 3 1 4 92700 3 1 4 115600 3 1 4 89936 3 1 2 -4 -4 -4 -4 20 -3 101500 -4
1479 2 6 1980 1 12 12 12 -4 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 6 45030 2 1 4 269 -4 -4 -4 20 -4 -4 78800
1480 2 1 1983 1 12 12 12 -4 1 -5 -5 -5 -5 -5 -5 -5 -5 -3 -3 4 1 -5 -5 -5 -5 2 -4 -4 -4 -4 19 -4 4000 -4
1481 1 11 1984 1 12 12 -4 12 1 4 35000 2 1 -5 -5 -5 -5 4 33000 2 1 4 12086 2 1 2 -4 -4 -4 -4 20 -10194 -9734 -4
1482 1 12 1981 1 12 12 -4 12 1 4 5000 2 1 4 27000 2 1 4 50000 2 1 4 33000 2 1 2 -4 -4 -4 -4 20 750 3200 -3
1483 1 2 1984 1 4 2 -4 2 2 4 37500 2 1 4 108000 2 1 4 125000 2 1 4 40000 2 1 2 -4 -4 -4 -4 20 -21500 500 -4
1484 1 8 1980 1 13 13 13 13 4 6 65000 2 1 6 73000 2 1 6 82000 2 1 11 114000 2 1 4 269 -4 -4 -4 20 9300 289068 130500
1485 1 4 1983 1 13 13 13 13 4 5 140000 2 1 5 270000 2 1 5 205000 2 1 5 35000 2 0 3 -4 -4 -4 -4 20 29000 74500 -4
1486 1 3 1984 1 18 14 18 14 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 4 348 -4 -4 -4 16 -4 -4 -4
1487 2 5 1981 1 20 16 20 16 4 6 248000 3 1 6 120000 3 1 6 110000 3 1 6 165000 3 1 4 282 -4 -4 -4 20 268000 579500 600000
1488 1 4 1980 1 16 16 16 16 4 4 43000 3 1 4 64000 3 0 4 65000 3 0 4 46000 3 0 2 -4 -4 -4 -4 20 28500 53000 29500
1489 2 12 1982 1 16 16 16 16 4 9 45000 3 0 4 48000 3 0 5 50000 3 0 5 83200 3 0 3 -4 -4 -4 -4 20 10700 30500 -4
1490 2 10 1983 1 18 17 18 17 4 7 329331 3 1 7 267750 3 1 7 -3 3 1 7 599728 3 1 7 317 365 -4 -4 20 165000 600000 -4
1491 1 5 1982 1 13 12 13 12 4 6 211250 3 1 6 469576 3 0 6 -3 3 0 6 285000 3 0 4 -3 -4 -4 -4 20 242000 127500 -4
1492 2 11 1982 1 16 16 16 16 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 4 296 -4 -4 -4 13 -4 -4 -4
1493 1 9 1983 1 16 16 16 16 4 6 38000 2 1 6 48020 2 1 6 52100 2 1 6 58100 2 1 4 312 -4 -4 -4 20 54260 160550 -4
1494 2 12 1980 1 12 14 12 14 4 4 114306 2 1 4 50000 2 1 4 50750 2 1 4 50250 2 1 2 -4 -4 -4 -4 20 29050 250600 221250
1495 2 6 1980 1 17 17 17 17 4 6 329331 8 0 6 207000 8 0 6 182000 8 0 6 192629 8 0 4 305 -4 -4 -4 20 35500 15000 57500
1496 2 12 1981 1 17 17 17 17 4 5 329331 3 1 5 469576 3 1 5 -3 3 0 10 599728 3 0 3 -4 -4 -4 -4 20 195500 600000 600000
1497 2 8 1982 1 20 16 20 16 4 7 248250 3 1 7 -3 3 1 7 -3 3 1 7 293200 3 1 5 300 -4 -4 312 20 518500 -3 -4
1498 2 6 1984 1 20 16 20 16 4 6 -3 3 0 6 107300 3 0 6 98000 3 -4 6 28500 3 0 4 330 -4 -4 -4 20 -3 53000 -4
1499 2 8 1980 1 16 16 16 16 4 7 63020 2 1 7 72020 2 1 7 -3 2 1 7 73100 1 0 5 269 -4 -4 317 20 192500 208500 600000
1500 2 10 1982 1 12 13 12 13 1 7 170000 3 1 7 -3 3 1 7 -3 3 1 7 140000 3 1 5 329 -4 -4 353 20 129000 161000 -4
1501 2 10 1980 1 19 16 19 16 4 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 4 269 -4 -4 -4 7 -4 -4 -4
1502 2 1 1984 1 12 12 12 12 1 4 -3 2 1 4 16000 4 1 4 -3 6 1 4 230657 8 1 2 -4 -4 -4 -4 20 -3 36750 -4
1503 1 12 1980 1 12 15 -4 15 4 6 90000 3 1 6 105000 3 1 6 128200 3 1 6 151000 4 1 4 320 -4 -4 -4 20 -3 47500 154500
1504 2 10 1983 1 -3 15 -4 15 4 6 50000 1 1 6 55000 1 1 6 67000 1 1 6 79000 1 1 4 341 -4 -4 -4 20 -3 -1000 -4
1505 1 11 1984 1 -3 6 6 6 2 6 90000 3 1 6 110000 3 1 -5 -5 -5 -5 -5 -5 -5 -5 4 428 -4 -4 -4 18 -85200 -4 -4
1506 2 12 1984 1 12 11 12 11 2 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 2 -4 -4 -4 -4 12 -4 -4 -4
1507 1 4 1983 1 12 12 12 12 2 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 0 -4 -4 -4 -4 1 -4 -4 -4
1508 1 9 1984 1 -4 -3 -4 -3 3 3 31000 2 1 3 25000 1 1 3 72000 1 1 3 50018 1 1 2 -4 -4 -4 -4 20 2500 10000 -4
1509 2 11 1982 1 -3 -3 -3 -3 2 3 49000 3 1 3 50000 3 1 3 65000 3 1 3 61422 3 1 2 -4 -4 -4 -4 20 80000 6000 -4
1510 1 8 1980 1 14 12 -4 12 4 -5 -5 -5 -5 -5 -5 -5 -5 4 72000 7 1 4 54500 3 1 2 -4 -4 -4 -4 20 -31900 -139500 19400
1511 2 1 1982 1 14 12 -4 12 4 3 20000 2 1 4 20000 2 1 4 -3 2 1 4 23643 2 1 2 -4 -4 -4 -4 20 2000 -4250 -4
1512 2 5 1984 1 14 12 -4 12 4 2 92500 1 1 2 175000 1 1 -5 -5 -5 -5 -5 -5 -5 -5 1 -4 -4 -4 -4 18 17750 -4 -4
1513 2 5 1984 1 14 12 -4 12 4 4 34000 8 1 4 21500 8 1 4 -3 8 1 4 44600 8 1 2 -4 -4 -4 -4 20 -15000 -2500 -4
1514 1 4 1982 1 16 18 16 18 1 4 30600 2 -4 4 20600 2 -4 4 50000 2 -4 4 31800 2 -4 1 -4 -4 -4 -4 20 84000 137150 -4
1515 1 8 1980 1 -3 -3 -3 -3 3 6 118000 3 1 6 143000 3 1 6 150000 3 1 6 174000 3 1 4 323 -4 -4 -4 20 -89300 -52600 87100
1516 2 11 1980 1 17 14 17 14 2 4 -3 3 1 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 -5 2 -4 -4 -4 -4 17 -3 -3 -4
1517 2 5 1983 1 17 14 17 14 2 4 61603 1 1 4 28004 3 1 4 -3 3 1 4 35263 3 1 2 -4 -4 -4 -4 20 5576 -3 -4
1518 1 11 1984 1 -3 -3 -3 -3 4 6 95400 2 1 6 77505 1 1 6 56000 3 1 6 70000 3 1 4 372 -4 -4 -4 20 19500 62500 -4
1519 1 2 1984 1 -3 -3 -3 -3 3 6 92000 2 1 6 -3 2 1 6 122000 2 1 6 186971 2 1 4 317 -4 -4 -4 20 600000 172500 -4
1520 1 2 1984 1 -3 -3 -3 -3 4 3 42500 3 1 3 40429 3 1 3 27743 3 1 3 68015 3 1 2 -4 -4 -4 -4 20 9900 13000 -4
1521 2 3 1981 1 -3 -3 -3 -3 4 -5 -5 -5 -5 9 193000 6 1 -5 -5 -5 -5 9 80000 8 1 2 -4 -4 -4 -4 20 -3 246500 2500
